"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Uttar Pradesh","Kaushambi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kaushambi","2024-01-03","2024","01","1.0746840991","IMD GRID MODEL"
"Uttar Pradesh","Kheri","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kheri","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kheri","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kushi Nagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kushi Nagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kushi Nagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Lalitpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Lalitpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Lalitpur","2024-01-03","2024","01","0.5591983503","IMD GRID MODEL"
"Uttar Pradesh","Lucknow","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Lucknow","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Lucknow","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Maharajganj","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Maharajganj","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Maharajganj","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mahoba","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mahoba","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mahoba","2024-01-03","2024","01","0.3426494456","IMD GRID MODEL"
"Uttar Pradesh","Mainpuri","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mainpuri","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mainpuri","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mathura","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mathura","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mathura","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mau","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mau","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mau","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Meerut","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Meerut","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Meerut","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mirzapur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mirzapur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Mirzapur","2024-01-03","2024","01","0.2129678438","IMD GRID MODEL"
"Uttar Pradesh","Moradabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Moradabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Moradabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Muzaffarnagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Muzaffarnagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Muzaffarnagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Pilibhit","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Pilibhit","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Pilibhit","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Prayagraj","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Prayagraj","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Prayagraj","2024-01-03","2024","01","2.9684267924","IMD GRID MODEL"
"Uttar Pradesh","Rae Bareli","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Rae Bareli","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Rae Bareli","2024-01-03","2024","01","1.9151213238","IMD GRID MODEL"
"Uttar Pradesh","Rampur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Rampur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Rampur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Saharanpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Saharanpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Saharanpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sambhal","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sambhal","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sambhal","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Shahjahanpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Shahjahanpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Shahjahanpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Shamli","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Shamli","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Shamli","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Shravasti","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Shravasti","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Shravasti","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Siddharth Nagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Siddharth Nagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Siddharth Nagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sitapur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sitapur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sitapur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","2024-01-03","2024","01","0.4009863955","IMD GRID MODEL"
"Uttar Pradesh","Unnao","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","2024-01-03","2024","01","0.2812862284","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Almora","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Almora","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Almora","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Alipurduar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Alipurduar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Alipurduar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Bankura","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Bankura","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Bankura","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Birbhum","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Birbhum","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Birbhum","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Coochbehar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Coochbehar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Coochbehar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Darjeeling","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Darjeeling","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Darjeeling","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Dinajpur Dakshin","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Dinajpur Dakshin","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Dinajpur Dakshin","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Dinajpur Uttar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Dinajpur Uttar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Dinajpur Uttar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Hooghly","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Hooghly","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Hooghly","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Howrah","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Howrah","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Howrah","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Jalpaiguri","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Jalpaiguri","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Jalpaiguri","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Jhargram","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Jhargram","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Jhargram","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Kalimpong","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Kalimpong","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Kalimpong","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Kolkata","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Kolkata","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Kolkata","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Maldah","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Maldah","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Maldah","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Medinipur East","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Medinipur East","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Medinipur East","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Medinipur West","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Medinipur West","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Medinipur West","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Murshidabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Murshidabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Murshidabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Nadia","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Nadia","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Nadia","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Paschim Bardhaman","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Paschim Bardhaman","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Paschim Bardhaman","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Purba Bardhaman","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Purba Bardhaman","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Purba Bardhaman","2024-01-03","2024","01","NA","IMD GRID MODEL"
"West Bengal","Purulia","2024-01-01","2024","01","NA","IMD GRID MODEL"
"West Bengal","Purulia","2024-01-02","2024","01","NA","IMD GRID MODEL"
"West Bengal","Purulia","2024-01-03","2024","01","NA","IMD GRID MODEL"
